country_code,country,year,indicator_code,indicator,theme,unit,value,source
DZA,Algeria,1993,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,44.9228,World Bank WDI
DZA,Algeria,1994,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,48.5844,World Bank WDI
DZA,Algeria,1995,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,55.191,World Bank WDI
DZA,Algeria,1996,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,53.7051,World Bank WDI
DZA,Algeria,1997,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,52.2439,World Bank WDI
DZA,Algeria,1998,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,45.0945,World Bank WDI
DZA,Algeria,1999,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,50.9291,World Bank WDI
DZA,Algeria,2000,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,62.8583,World Bank WDI
DZA,Algeria,2001,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,54.5296,World Bank WDI
DZA,Algeria,2002,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,56.5896,World Bank WDI
DZA,Algeria,2003,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,57.7691,World Bank WDI
DZA,Algeria,2004,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,61.358,World Bank WDI
DZA,Algeria,2005,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,66.8405,World Bank WDI
DZA,Algeria,2006,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,65.9153,World Bank WDI
DZA,Algeria,2007,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,67.5455,World Bank WDI
DZA,Algeria,2008,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,71.0285,World Bank WDI
DZA,Algeria,2009,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,64.2848,World Bank WDI
DZA,Algeria,2010,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,63.4912,World Bank WDI
DZA,Algeria,2011,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,62.2201,World Bank WDI
DZA,Algeria,2012,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,60.7576,World Bank WDI
DZA,Algeria,2013,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,59.151,World Bank WDI
DZA,Algeria,2014,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,56.9235,World Bank WDI
DZA,Algeria,2015,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,53.2046,World Bank WDI
DZA,Algeria,2016,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,49.7609,World Bank WDI
DZA,Algeria,2017,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,49.8208,World Bank WDI
DZA,Algeria,2018,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,52.4362,World Bank WDI
DZA,Algeria,2019,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,46.5068,World Bank WDI
DZA,Algeria,2020,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,40.3898,World Bank WDI
DZA,Algeria,2021,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,46.8371,World Bank WDI
DZA,Algeria,2022,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,51.1901,World Bank WDI
DZA,Algeria,2023,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,43.7398,World Bank WDI
DZA,Algeria,2024,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,40.1346,World Bank WDI
DZA,Algeria,2025,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,38.9789,World Bank WDI
EGY,"Egypt, Arab Rep.",1990,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,52.9228,World Bank WDI
EGY,"Egypt, Arab Rep.",1991,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,62.8444,World Bank WDI
EGY,"Egypt, Arab Rep.",1992,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,59.3098,World Bank WDI
EGY,"Egypt, Arab Rep.",1993,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,55.9278,World Bank WDI
EGY,"Egypt, Arab Rep.",1994,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,50.6286,World Bank WDI
EGY,"Egypt, Arab Rep.",1995,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,50.2451,World Bank WDI
EGY,"Egypt, Arab Rep.",1996,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,46.9486,World Bank WDI
EGY,"Egypt, Arab Rep.",1997,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,43.7382,World Bank WDI
EGY,"Egypt, Arab Rep.",1998,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,41.9276,World Bank WDI
EGY,"Egypt, Arab Rep.",1999,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,38.3615,World Bank WDI
EGY,"Egypt, Arab Rep.",2000,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,39.0179,World Bank WDI
EGY,"Egypt, Arab Rep.",2001,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,39.8104,World Bank WDI
EGY,"Egypt, Arab Rep.",2002,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,40.9871,World Bank WDI
EGY,"Egypt, Arab Rep.",2003,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,46.1796,World Bank WDI
EGY,"Egypt, Arab Rep.",2004,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,57.8199,World Bank WDI
EGY,"Egypt, Arab Rep.",2005,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,62.9526,World Bank WDI
EGY,"Egypt, Arab Rep.",2006,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,61.5185,World Bank WDI
EGY,"Egypt, Arab Rep.",2007,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,65.0779,World Bank WDI
EGY,"Egypt, Arab Rep.",2008,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,71.6806,World Bank WDI
EGY,"Egypt, Arab Rep.",2009,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,56.5534,World Bank WDI
EGY,"Egypt, Arab Rep.",2010,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,47.9364,World Bank WDI
EGY,"Egypt, Arab Rep.",2011,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,45.2556,World Bank WDI
EGY,"Egypt, Arab Rep.",2012,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,40.7118,World Bank WDI
EGY,"Egypt, Arab Rep.",2013,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,40.373,World Bank WDI
EGY,"Egypt, Arab Rep.",2014,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,36.9202,World Bank WDI
EGY,"Egypt, Arab Rep.",2015,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,34.8459,World Bank WDI
EGY,"Egypt, Arab Rep.",2016,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,30.2465,World Bank WDI
EGY,"Egypt, Arab Rep.",2017,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,42.8321,World Bank WDI
EGY,"Egypt, Arab Rep.",2018,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,45.911,World Bank WDI
EGY,"Egypt, Arab Rep.",2019,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,41.124,World Bank WDI
EGY,"Egypt, Arab Rep.",2020,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,32.1263,World Bank WDI
EGY,"Egypt, Arab Rep.",2021,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,29.857,World Bank WDI
EGY,"Egypt, Arab Rep.",2022,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,36.9831,World Bank WDI
EGY,"Egypt, Arab Rep.",2023,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,40.4504,World Bank WDI
EGY,"Egypt, Arab Rep.",2024,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,39.6008,World Bank WDI
EGY,"Egypt, Arab Rep.",2025,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,51.3343,World Bank WDI
JOR,Jordan,1990,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,149.4477,World Bank WDI
JOR,Jordan,1991,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,137.2617,World Bank WDI
JOR,Jordan,1992,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,131.6447,World Bank WDI
JOR,Jordan,1993,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,130.4852,World Bank WDI
JOR,Jordan,1994,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,118.3362,World Bank WDI
JOR,Jordan,1995,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,124.5827,World Bank WDI
JOR,Jordan,1996,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,131.0591,World Bank WDI
JOR,Jordan,1997,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,120.7371,World Bank WDI
JOR,Jordan,1998,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,109.0524,World Bank WDI
JOR,Jordan,1999,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,104.4704,World Bank WDI
JOR,Jordan,2000,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,110.3289,World Bank WDI
JOR,Jordan,2001,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,109.2855,World Bank WDI
JOR,Jordan,2002,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,114.0389,World Bank WDI
JOR,Jordan,2003,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,115.7068,World Bank WDI
JOR,Jordan,2004,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,134.6216,World Bank WDI
JOR,Jordan,2005,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,146.9089,World Bank WDI
JOR,Jordan,2006,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,141.7474,World Bank WDI
JOR,Jordan,2007,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,145.9942,World Bank WDI
MAR,Morocco,1990,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,54.6267,World Bank WDI
MAR,Morocco,1991,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,49.7793,World Bank WDI
MAR,Morocco,1992,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,50.2633,World Bank WDI
MAR,Morocco,1993,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,49.6685,World Bank WDI
MAR,Morocco,1994,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,47.3136,World Bank WDI
MAR,Morocco,1995,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,51.715,World Bank WDI
MAR,Morocco,1996,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,47.0955,World Bank WDI
MAR,Morocco,1997,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,51.1502,World Bank WDI
MAR,Morocco,1998,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,45.6724,World Bank WDI
MAR,Morocco,1999,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,48.5789,World Bank WDI
MAR,Morocco,2000,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,53.4403,World Bank WDI
MAR,Morocco,2001,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,53.4916,World Bank WDI
MAR,Morocco,2002,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,54.3101,World Bank WDI
MAR,Morocco,2003,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,52.3319,World Bank WDI
MAR,Morocco,2004,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,55.5516,World Bank WDI
MAR,Morocco,2005,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,61.4938,World Bank WDI
MAR,Morocco,2006,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,64.6722,World Bank WDI
MAR,Morocco,2007,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,71.3496,World Bank WDI
MAR,Morocco,2008,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,77.8345,World Bank WDI
MAR,Morocco,2009,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,62.371,World Bank WDI
MAR,Morocco,2010,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,69.542,World Bank WDI
MAR,Morocco,2011,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,76.8259,World Bank WDI
MAR,Morocco,2012,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,78.2221,World Bank WDI
MAR,Morocco,2013,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,73.8578,World Bank WDI
MAR,Morocco,2014,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,71.8936,World Bank WDI
MAR,Morocco,2015,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,67.2887,World Bank WDI
MAR,Morocco,2016,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,71.1227,World Bank WDI
MAR,Morocco,2017,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,74.1734,World Bank WDI
MAR,Morocco,2018,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,77.2549,World Bank WDI
MAR,Morocco,2019,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,75.9981,World Bank WDI
MAR,Morocco,2020,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,68.8438,World Bank WDI
MAR,Morocco,2021,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,75.5234,World Bank WDI
MAR,Morocco,2022,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,100.9063,World Bank WDI
MAR,Morocco,2023,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,93.1179,World Bank WDI
MAR,Morocco,2024,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,92.1872,World Bank WDI
MAR,Morocco,2025,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,93.1017,World Bank WDI
TUN,Tunisia,1990,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,94.1613,World Bank WDI
TUN,Tunisia,1991,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,85.686,World Bank WDI
TUN,Tunisia,1992,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,86.0001,World Bank WDI
TUN,Tunisia,1993,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,88.411,World Bank WDI
TUN,Tunisia,1994,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,92.8044,World Bank WDI
TUN,Tunisia,1995,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,93.7144,World Bank WDI
TUN,Tunisia,1996,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,85.7204,World Bank WDI
TUN,Tunisia,1997,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,80.5007,World Bank WDI
TUN,Tunisia,1998,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,79.9795,World Bank WDI
TUN,Tunisia,1999,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,77.9051,World Bank WDI
TUN,Tunisia,2000,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,82.6391,World Bank WDI
TUN,Tunisia,2001,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,89.5522,World Bank WDI
TUN,Tunisia,2002,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,85.3422,World Bank WDI
TUN,Tunisia,2003,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,82.3903,World Bank WDI
TUN,Tunisia,2004,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,86.9253,World Bank WDI
TUN,Tunisia,2005,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,90.2512,World Bank WDI
TUN,Tunisia,2006,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,93.9409,World Bank WDI
TUN,Tunisia,2007,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,104.0594,World Bank WDI
TUN,Tunisia,2008,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,114.3437,World Bank WDI
TUN,Tunisia,2009,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,93.0169,World Bank WDI
TUN,Tunisia,2010,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,100.151,World Bank WDI
TUN,Tunisia,2011,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,100.1064,World Bank WDI
TUN,Tunisia,2012,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,101.5507,World Bank WDI
TUN,Tunisia,2013,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,98.955,World Bank WDI
TUN,Tunisia,2014,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,96.1071,World Bank WDI
TUN,Tunisia,2015,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,87.2485,World Bank WDI
TUN,Tunisia,2016,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,87.0927,World Bank WDI
TUN,Tunisia,2017,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,95.8092,World Bank WDI
TUN,Tunisia,2018,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,103.8718,World Bank WDI
TUN,Tunisia,2019,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,102.3326,World Bank WDI
TUN,Tunisia,2020,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,84.3333,World Bank WDI
TUN,Tunisia,2021,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,93.6334,World Bank WDI
TUN,Tunisia,2022,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,116.0958,World Bank WDI
TUN,Tunisia,2023,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,112.1289,World Bank WDI
TUN,Tunisia,2024,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,106.2985,World Bank WDI
TUN,Tunisia,2025,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,101.4462,World Bank WDI
TUR,Turkiye,1990,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,30.943,World Bank WDI
TUR,Turkiye,1991,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,30.476,World Bank WDI
TUR,Turkiye,1992,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,31.7374,World Bank WDI
TUR,Turkiye,1993,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,33.0171,World Bank WDI
TUR,Turkiye,1994,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,41.7459,World Bank WDI
TUR,Turkiye,1995,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,35.9925,World Bank WDI
TUR,Turkiye,1996,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,39.6477,World Bank WDI
TUR,Turkiye,1997,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,42.7611,World Bank WDI
TUR,Turkiye,1998,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,40.377,World Bank WDI
TUR,Turkiye,1999,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,37.6665,World Bank WDI
TUR,Turkiye,2000,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,42.3747,World Bank WDI
TUR,Turkiye,2001,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,49.9448,World Bank WDI
TUR,Turkiye,2002,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,48.1026,World Bank WDI
TUR,Turkiye,2003,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,46.3682,World Bank WDI
TUR,Turkiye,2004,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,48.9935,World Bank WDI
TUR,Turkiye,2005,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,46.3088,World Bank WDI
TUR,Turkiye,2006,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,48.9457,World Bank WDI
TUR,Turkiye,2007,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,48.0275,World Bank WDI
TUR,Turkiye,2008,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,50.7613,World Bank WDI
TUR,Turkiye,2009,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,47.0391,World Bank WDI
TUR,Turkiye,2010,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,46.9433,World Bank WDI
TUR,Turkiye,2011,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,53.6516,World Bank WDI
TUR,Turkiye,2012,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,53.3278,World Bank WDI
TUR,Turkiye,2013,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,53.0684,World Bank WDI
TUR,Turkiye,2014,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,54.3068,World Bank WDI
TUR,Turkiye,2015,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,51.8749,World Bank WDI
TUR,Turkiye,2016,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,48.8702,World Bank WDI
TUR,Turkiye,2017,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,56.1357,World Bank WDI
TUR,Turkiye,2018,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,62.8251,World Bank WDI
TUR,Turkiye,2019,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,62.5785,World Bank WDI
TUR,Turkiye,2020,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,60.3899,World Bank WDI
TUR,Turkiye,2021,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,69.6089,World Bank WDI
TUR,Turkiye,2022,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,79.8983,World Bank WDI
TUR,Turkiye,2023,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,65.6832,World Bank WDI
TUR,Turkiye,2024,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,54.5988,World Bank WDI
TUR,Turkiye,2025,NE.TRD.GNFS.ZS,Trade openness,Trade,% of GDP,49.9347,World Bank WDI
DZA,Algeria,1990,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,0.8,World Bank WDI
DZA,Algeria,1991,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,-1.2,World Bank WDI
DZA,Algeria,1992,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,1.8,World Bank WDI
DZA,Algeria,1993,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,-2.1,World Bank WDI
DZA,Algeria,1994,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,-0.9,World Bank WDI
DZA,Algeria,1995,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.8,World Bank WDI
DZA,Algeria,1996,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,4.1,World Bank WDI
DZA,Algeria,1997,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,1.1,World Bank WDI
DZA,Algeria,1998,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,5.1,World Bank WDI
DZA,Algeria,1999,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.2,World Bank WDI
DZA,Algeria,2000,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.8,World Bank WDI
DZA,Algeria,2001,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.0,World Bank WDI
DZA,Algeria,2002,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,5.4,World Bank WDI
DZA,Algeria,2003,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,6.5,World Bank WDI
DZA,Algeria,2004,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,4.5,World Bank WDI
DZA,Algeria,2005,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,5.4,World Bank WDI
DZA,Algeria,2006,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,2.9,World Bank WDI
DZA,Algeria,2007,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.1,World Bank WDI
DZA,Algeria,2008,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,2.5,World Bank WDI
DZA,Algeria,2009,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,1.2,World Bank WDI
DZA,Algeria,2010,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,4.8,World Bank WDI
DZA,Algeria,2011,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.0,World Bank WDI
DZA,Algeria,2012,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,2.4,World Bank WDI
DZA,Algeria,2013,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,2.6,World Bank WDI
DZA,Algeria,2014,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,4.1,World Bank WDI
DZA,Algeria,2015,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.2,World Bank WDI
DZA,Algeria,2016,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.9,World Bank WDI
DZA,Algeria,2017,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,1.5,World Bank WDI
DZA,Algeria,2018,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,1.4,World Bank WDI
DZA,Algeria,2019,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,0.9,World Bank WDI
DZA,Algeria,2020,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,-5.0,World Bank WDI
DZA,Algeria,2021,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.8,World Bank WDI
DZA,Algeria,2022,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.6,World Bank WDI
DZA,Algeria,2023,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,4.1,World Bank WDI
DZA,Algeria,2024,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.7,World Bank WDI
DZA,Algeria,2025,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.8155,World Bank WDI
EGY,"Egypt, Arab Rep.",1990,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,5.667,World Bank WDI
EGY,"Egypt, Arab Rep.",1991,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,1.1254,World Bank WDI
EGY,"Egypt, Arab Rep.",1992,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,4.4729,World Bank WDI
EGY,"Egypt, Arab Rep.",1993,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,2.9008,World Bank WDI
EGY,"Egypt, Arab Rep.",1994,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,3.9732,World Bank WDI
EGY,"Egypt, Arab Rep.",1995,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,4.6425,World Bank WDI
EGY,"Egypt, Arab Rep.",1996,NY.GDP.MKTP.KD.ZG,GDP growth,Growth,%,4.9887,World Bank WDI
